UPC,maker,brand,flavor,volume,package,iri_key,week,units,price,promo,ad
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,292624,4,2,4.79,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,230491,8,5,3.27,1,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,214088,24,3,3.49,1,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,1133995,30,17,4.18,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,271762,9,11,3.57,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,245593,31,2,3.59,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,284705,18,4,4.79,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,648458,8,10,3.49,1,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,1129089,15,5,3.11,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,670891,29,6,3.89,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,250379,23,11,3.49,1,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,933195,6,3,2.93,1,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,241995,30,6,3.67,1,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,454632,41,3,2.5,1,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,205282,32,10,3.49,0,NONE
01.43000.10910,POST,GRAPE_NUTS,REGULAR,1.12,BOX,264203,12,15,3.49,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,246406,37,17,3,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,686689,25,2,3.59,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,645063,52,4,3.89,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,241974,33,1,3.51,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,226568,31,1,3.59,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,238254,16,6,3.4,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,681055,24,3,3.69,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,223084,17,3,2.99,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,222685,19,10,2.48,1,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,268221,31,3,3.69,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,269752,13,4,2.99,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,240028,28,15,3,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,222124,51,4,3.19,1,A
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,242061,9,3,3.99,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,532828,11,1,3.59,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,219825,15,1,3.99,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,1107104,32,6,3.69,1,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,244708,17,3,3.59,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,267369,21,2,4.29,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,224218,27,2,3.99,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,285022,3,3,2.5,1,A
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,267699,10,23,2.48,1,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,211420,31,2,4.19,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,671371,45,7,2.5,1,B
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,1082782,23,2,4.19,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,689938,33,2,3.59,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,261919,48,7,4.69,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,648604,4,4,3.05,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,234627,17,4,3.99,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,931863,44,5,3.79,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,1086008,37,5,2.99,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,932209,44,5,3.89,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,680574,29,10,3.69,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,274542,26,3,3.49,1,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,231405,44,10,3.79,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,270924,7,3,2.87,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,658239,15,5,3.59,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,686689,5,4,3.59,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,224218,34,3,3.99,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,223084,20,9,2.99,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,219243,3,3,3.49,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,264272,21,11,3.29,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,258871,37,6,3.35,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,1086008,2,12,2.99,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,643793,49,1,3.49,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,278625,48,4,2.5,1,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,256370,17,1,3,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,214926,9,2,3.49,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,258871,50,3,2.5,1,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,238945,14,8,3.59,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,1086008,30,8,2.99,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,204544,40,4,3.99,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,284933,15,20,2.35,1,B
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,235795,43,2,3.55,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,211303,30,4,4.99,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,260160,4,4,3.99,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,1108195,14,1,3.25,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,210830,51,3,4.19,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,248128,12,11,3.59,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,933721,21,3,3.45,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,265695,6,5,2.99,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,249779,50,3,3.79,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,238693,24,4,3.59,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,264272,50,8,3.49,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,932209,19,7,3.35,0,B
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,278625,11,3,3.09,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,204353,38,4,3.39,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,535139,30,3,3.69,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,238254,50,2,3.79,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,652135,43,3,3.82,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,219231,25,4,2.99,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,271774,19,2,2.99,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,231375,8,3,3.99,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,282513,14,7,3.59,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,260160,27,6,2.5,1,B
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,230104,1,3,3.77,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,410992,44,2,3.79,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,220159,23,24,2.99,0,B
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,292072,14,10,3.49,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,247159,17,4,3.59,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,931863,26,2,3.59,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,1116187,10,16,2.5,1,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,227852,5,1,3.59,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,244708,30,7,3.59,0,NONE
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,645063,36,8,3.24,1,B
01.43000.10934,POST,GRAPE_NUTS,REGULAR,0.88,BOX,645028,11,13,3.49,0,NONE
01.43000.18053,POST,SHREDDED_WHEAT,REGULAR,0.76,BOX,1108303,40,2,3.09,0,NONE
01.43000.18053,POST,SHREDDED_WHEAT,REGULAR,0.76,BOX,278650,24,7,3.09,0,NONE
01.43000.18053,POST,SHREDDED_WHEAT,REGULAR,0.76,BOX,236490,2,2,3.15,0,NONE
01.43000.18053,POST,SHREDDED_WHEAT,REGULAR,0.76,BOX,687960,28,2,2.7,0,NONE
01.43000.18053,POST,SHREDDED_WHEAT,REGULAR,0.76,BOX,231891,34,3,2.75,0,NONE
01.43000.18053,POST,SHREDDED_WHEAT,REGULAR,0.76,BOX,238945,28,1,2.89,0,NONE
01.43000.18053,POST,SHREDDED_WHEAT,REGULAR,0.76,BOX,668889,23,5,2.89,0,NONE
01.43000.18053,POST,SHREDDED_WHEAT,REGULAR,0.76,BOX,647832,24,3,3.09,0,NONE
01.43000.18053,POST,SHREDDED_WHEAT,REGULAR,0.76,BOX,8018698,2,3,2.99,0,NONE
01.43000.18053,POST,SHREDDED_WHEAT,REGULAR,0.76,BOX,213235,35,1,2.8,0,NONE
01.43000.18053,POST,SHREDDED_WHEAT,REGULAR,0.76,BOX,647836,6,5,2.99,0,NONE
01.43000.18053,POST,SHREDDED_WHEAT,REGULAR,0.76,BOX,8018698,20,2,3.09,0,NONE
01.43000.18053,POST,SHREDDED_WHEAT,REGULAR,0.76,BOX,688268,27,2,3.09,0,NONE
01.43000.18053,POST,SHREDDED_WHEAT,REGULAR,0.76,BOX,278650,38,5,3.09,0,NONE
01.43000.18053,POST,SHREDDED_WHEAT,REGULAR,0.76,BOX,645502,14,6,2.99,0,NONE
01.43000.18053,POST,SHREDDED_WHEAT,REGULAR,0.76,BOX,647832,8,5,2.99,0,NONE
01.43000.18053,POST,SHREDDED_WHEAT,REGULAR,0.76,BOX,203001,38,1,3.49,0,NONE
01.43000.18053,POST,SHREDDED_WHEAT,REGULAR,0.76,BOX,1087926,7,2,2.99,0,NONE
01.43000.18053,POST,SHREDDED_WHEAT,REGULAR,0.76,BOX,244343,51,1,3.49,0,NONE
01.43000.18053,POST,SHREDDED_WHEAT,REGULAR,0.76,BOX,651819,30,9,3.98,0,NONE
01.43000.18053,POST,SHREDDED_WHEAT,REGULAR,0.76,BOX,200499,41,5,3.29,0,NONE
01.43000.18053,POST,SHREDDED_WHEAT,REGULAR,0.76,BOX,231891,1,2,2.79,0,NONE
01.43000.18053,POST,SHREDDED_WHEAT,REGULAR,0.76,BOX,271803,19,1,2.79,0,NONE
01.43000.18053,POST,SHREDDED_WHEAT,REGULAR,0.76,BOX,654982,27,3,3.09,0,NONE
01.43000.18053,POST,SHREDDED_WHEAT,REGULAR,0.76,BOX,1108436,26,1,3.29,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,256420,9,5,3.13,1,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,243398,51,1,3.99,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,283425,47,2,3.79,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,651819,24,3,4.94,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,289854,21,7,3.5,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,281329,15,1,3.68,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,656987,2,7,2.5,1,A
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,256582,40,1,3.79,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,649378,12,19,3.79,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,218312,46,5,3.79,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,200499,16,15,3.89,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,281536,21,2,3.29,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,685797,38,6,3.89,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,654104,41,11,3.99,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,224392,10,16,3.69,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,225023,12,25,2.5,1,B
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,225999,52,10,3.79,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,284051,25,13,3.59,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,217529,52,1,3.55,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,227600,31,8,3.83,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,253040,9,1,3.89,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,1130231,48,3,3.16,1,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,250872,34,15,3,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,273702,38,3,4.12,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,249779,50,10,4.01,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,647832,7,6,3.89,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,274897,42,7,3.64,1,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,251374,38,2,2.99,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,211303,30,1,4.49,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,247743,30,3,4.38,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,648570,26,16,3.79,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,204354,51,2,4.89,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,270652,8,14,2.99,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,254990,22,4,3.4,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,1073521,25,12,4.21,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,283639,12,23,3.39,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,279429,52,1,4.79,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,8018698,4,2,3.89,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,1109687,37,11,3.59,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,291276,46,4,3.94,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,234702,37,10,2.99,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,931120,1,4,3,1,B
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,657831,30,11,3.29,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,651054,46,2,3.73,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,256423,15,16,3.39,1,B
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,224546,17,1,3.57,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,1130223,48,5,3.3,1,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,232733,49,4,3.79,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,267552,49,11,3.79,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,219796,43,5,3.68,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,670297,22,6,3,1,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,675478,6,3,3.99,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,234598,6,5,2.99,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,647832,29,7,3.89,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,259016,12,9,2.93,1,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,286681,24,7,4.45,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,271865,50,6,2.29,1,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,241931,11,6,4.79,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,280286,31,22,3.59,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,931120,4,3,3,1,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,246253,47,20,2.5,1,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,293829,27,1,3.68,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,271774,16,3,2.89,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,222124,48,4,3.79,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,278355,27,8,4.39,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,210815,17,2,3.99,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,229030,6,3,3,1,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,295127,1,1,4.99,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,241158,35,20,3.07,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,934088,17,5,3.79,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,235795,40,3,3.35,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,292788,25,15,3.49,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,652916,9,4,2.33,1,A
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,244881,22,1,4.15,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,283425,30,1,3.59,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,1130281,23,1,4.09,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,242349,44,4,3.97,1,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,645501,7,5,3.89,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,238022,3,4,3.43,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,245677,8,3,3.59,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,271172,23,26,2.99,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,266082,39,8,3.89,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,247923,46,4,3.99,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,223199,11,4,3.19,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,256427,43,1,4.09,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,451327,1,3,3.99,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,219796,8,3,4.29,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,292072,46,3,3.79,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,283050,17,2,4.99,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,291792,52,19,2.37,1,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,273979,13,11,3.99,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,203648,41,6,2.81,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,685797,42,5,3.89,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,649378,43,13,3.96,0,B
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,210815,3,2,3.99,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,241931,12,4,4.79,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,287157,28,2,3.89,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,253713,4,14,3.98,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,1130121,32,27,3.43,1,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,220714,45,19,2.6,1,A
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,1081323,3,2,3.89,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,247832,11,28,4.69,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,233744,25,7,4.19,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,537168,42,3,3.59,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,227359,9,2,3.79,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,233708,16,1,2.5,1,B
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,203010,38,1,3.24,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,672957,46,1,3.82,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,648570,8,14,3.92,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,224116,30,6,3.59,1,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,266481,5,25,1.75,1,B
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,271774,36,4,3.19,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,242965,21,1,3.52,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,243388,34,13,3.29,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,215555,6,3,3.49,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,1097101,32,7,3.98,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,931548,19,1,3.79,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,250710,3,16,2.5,1,A
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,235795,4,5,2.96,1,A
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,200633,11,13,3.99,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,277073,39,5,3.92,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,264306,7,7,3.5,1,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,247479,46,2,4.46,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,670891,18,4,3.75,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,651403,21,5,3.59,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,218539,3,5,3.49,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,1108436,28,1,2.99,1,B
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,645385,32,3,4.49,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,255955,3,3,3.99,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,204455,7,10,3.49,0,NONE
01.43000.18059,POST,SHREDDED_WHEAT,REGULAR,1.12,BOX,241370,3,3,3,1,NONE
